2020/01/27 21:49:14 [error] 6#6: *2115 upstream timed out (110: Connection timed out) while reading upstream, client: 172.31.0.1, server: localhost, request: "GET /_loading/sse HTTP/1.1", upstream: "http://172.31.0.4:3000/_loading/sse", host: "docker", referrer: "http://docker/"
2020/01/27 21:50:51 [error] 6#6: *2142 upstream timed out (110: Connection timed out) while reading upstream, client: 172.31.0.1, server: localhost, request: "GET /_loading/sse HTTP/1.1", upstream: "http://172.31.0.4:3000/_loading/sse", host: "docker", referrer: "http://docker/"
2020/01/27 21:53:18 [error] 6#6: *2153 upstream timed out (110: Connection timed out) while reading upstream, client: 172.31.0.1, server: localhost, request: "GET /_loading/sse HTTP/1.1", upstream: "http://172.31.0.4:3000/_loading/sse", host: "docker", referrer: "http://docker/"
2020/01/27 21:54:21 [error] 6#6: *2173 upstream timed out (110: Connection timed out) while reading upstream, client: 172.31.0.1, server: localhost, request: "GET /_loading/sse HTTP/1.1", upstream: "http://172.31.0.4:3000/_loading/sse", host: "docker", referrer: "http://docker/"
2020/01/27 21:55:24 [error] 6#6: *2180 upstream timed out (110: Connection timed out) while reading upstream, client: 172.31.0.1, server: localhost, request: "GET /_loading/sse HTTP/1.1", upstream: "http://172.31.0.4:3000/_loading/sse", host: "docker", referrer: "http://docker/"
2020/01/27 21:56:53 [error] 6#6: *2198 upstream timed out (110: Connection timed out) while reading upstream, client: 172.31.0.1, server: localhost, request: "GET /_loading/sse HTTP/1.1", upstream: "http://172.31.0.4:3000/_loading/sse", host: "docker", referrer: "http://docker/"
2020/01/27 21:57:56 [error] 6#6: *2191 upstream timed out (110: Connection timed out) while reading upstream, client: 172.31.0.1, server: localhost, request: "GET /_loading/sse HTTP/1.1", upstream: "http://172.31.0.4:3000/_loading/sse", host: "docker", referrer: "http://docker/"
2020/01/27 21:58:59 [error] 6#6: *2207 upstream timed out (110: Connection timed out) while reading upstream, client: 172.31.0.1, server: localhost, request: "GET /_loading/sse HTTP/1.1", upstream: "http://172.31.0.4:3000/_loading/sse", host: "docker", referrer: "http://docker/"
2020/01/27 22:00:02 [error] 6#6: *2209 upstream timed out (110: Connection timed out) while reading upstream, client: 172.31.0.1, server: localhost, request: "GET /_loading/sse HTTP/1.1", upstream: "http://172.31.0.4:3000/_loading/sse", host: "docker", referrer: "http://docker/"
2020/01/27 22:01:05 [error] 6#6: *2211 upstream timed out (110: Connection timed out) while reading upstream, client: 172.31.0.1, server: localhost, request: "GET /_loading/sse HTTP/1.1", upstream: "http://172.31.0.4:3000/_loading/sse", host: "docker", referrer: "http://docker/"
2020/01/27 22:01:49 [warn] 6#6: *2215 an upstream response is buffered to a temporary file /var/cache/nginx/proxy_temp/2/00/0000000002 while reading upstream, client: 172.31.0.1, server: localhost, request: "GET /api/todo/2019-01-28 HTTP/1.1", upstream: "http://172.31.0.2:80/api/todo/2019-01-28", host: "docker"
2020/01/27 22:36:57 [warn] 6#6: *2299 an upstream response is buffered to a temporary file /var/cache/nginx/proxy_temp/3/00/0000000003 while reading upstream, client: 172.31.0.1, server: localhost, request: "GET /_nuxt/vendors.app.js HTTP/1.1", upstream: "http://172.31.0.4:3000/_nuxt/vendors.app.js", host: "docker", referrer: "http://docker/"
2020/01/27 22:38:49 [error] 6#6: *2347 upstream timed out (110: Connection timed out) while reading upstream, client: 172.31.0.1, server: localhost, request: "GET /_loading/sse HTTP/1.1", upstream: "http://172.31.0.4:3000/_loading/sse", host: "docker", referrer: "http://docker/"
2020/01/27 22:40:00 [error] 6#6: *2349 upstream timed out (110: Connection timed out) while reading upstream, client: 172.31.0.1, server: localhost, request: "GET /_loading/sse HTTP/1.1", upstream: "http://172.31.0.4:3000/_loading/sse", host: "docker", referrer: "http://docker/"
2020/01/27 22:41:03 [error] 6#6: *2364 upstream timed out (110: Connection timed out) while reading upstream, client: 172.31.0.1, server: localhost, request: "GET /_loading/sse HTTP/1.1", upstream: "http://172.31.0.4:3000/_loading/sse", host: "docker", referrer: "http://docker/"
2020/01/27 22:44:02 [error] 6#6: *2379 upstream timed out (110: Connection timed out) while reading upstream, client: 172.31.0.1, server: localhost, request: "GET /_loading/sse HTTP/1.1", upstream: "http://172.31.0.4:3000/_loading/sse", host: "docker", referrer: "http://docker/"
2020/01/27 22:45:05 [error] 6#6: *2370 upstream timed out (110: Connection timed out) while reading upstream, client: 172.31.0.1, server: localhost, request: "GET /_loading/sse HTTP/1.1", upstream: "http://172.31.0.4:3000/_loading/sse", host: "docker", referrer: "http://docker/"
2020/01/27 22:46:08 [error] 6#6: *2395 upstream timed out (110: Connection timed out) while reading upstream, client: 172.31.0.1, server: localhost, request: "GET /_loading/sse HTTP/1.1", upstream: "http://172.31.0.4:3000/_loading/sse", host: "docker", referrer: "http://docker/"
2020/01/27 22:47:11 [error] 6#6: *2397 upstream timed out (110: Connection timed out) while reading upstream, client: 172.31.0.1, server: localhost, request: "GET /_loading/sse HTTP/1.1", upstream: "http://172.31.0.4:3000/_loading/sse", host: "docker", referrer: "http://docker/"
2020/01/27 22:48:14 [error] 6#6: *2399 upstream timed out (110: Connection timed out) while reading upstream, client: 172.31.0.1, server: localhost, request: "GET /_loading/sse HTTP/1.1", upstream: "http://172.31.0.4:3000/_loading/sse", host: "docker", referrer: "http://docker/"
2020/01/27 22:49:17 [error] 6#6: *2401 upstream timed out (110: Connection timed out) while reading upstream, client: 172.31.0.1, server: localhost, request: "GET /_loading/sse HTTP/1.1", upstream: "http://172.31.0.4:3000/_loading/sse", host: "docker", referrer: "http://docker/"
2020/01/27 22:50:20 [error] 6#6: *2403 upstream timed out (110: Connection timed out) while reading upstream, client: 172.31.0.1, server: localhost, request: "GET /_loading/sse HTTP/1.1", upstream: "http://172.31.0.4:3000/_loading/sse", host: "docker", referrer: "http://docker/"
2020/01/27 22:51:23 [error] 6#6: *2405 upstream timed out (110: Connection timed out) while reading upstream, client: 172.31.0.1, server: localhost, request: "GET /_loading/sse HTTP/1.1", upstream: "http://172.31.0.4:3000/_loading/sse", host: "docker", referrer: "http://docker/"
2020/01/27 22:52:27 [error] 6#6: *2407 upstream timed out (110: Connection timed out) while reading upstream, client: 172.31.0.1, server: localhost, request: "GET /_loading/sse HTTP/1.1", upstream: "http://172.31.0.4:3000/_loading/sse", host: "docker", referrer: "http://docker/"
2020/01/27 22:53:30 [error] 6#6: *2409 upstream timed out (110: Connection timed out) while reading upstream, client: 172.31.0.1, server: localhost, request: "GET /_loading/sse HTTP/1.1", upstream: "http://172.31.0.4:3000/_loading/sse", host: "docker", referrer: "http://docker/"
2020/01/27 22:54:33 [error] 6#6: *2411 upstream timed out (110: Connection timed out) while reading upstream, client: 172.31.0.1, server: localhost, request: "GET /_loading/sse HTTP/1.1", upstream: "http://172.31.0.4:3000/_loading/sse", host: "docker", referrer: "http://docker/"
2020/01/27 22:55:36 [error] 6#6: *2413 upstream timed out (110: Connection timed out) while reading upstream, client: 172.31.0.1, server: localhost, request: "GET /_loading/sse HTTP/1.1", upstream: "http://172.31.0.4:3000/_loading/sse", host: "docker", referrer: "http://docker/"
2020/01/27 22:56:39 [error] 6#6: *2415 upstream timed out (110: Connection timed out) while reading upstream, client: 172.31.0.1, server: localhost, request: "GET /_loading/sse HTTP/1.1", upstream: "http://172.31.0.4:3000/_loading/sse", host: "docker", referrer: "http://docker/"
2020/01/27 22:57:42 [error] 6#6: *2417 upstream timed out (110: Connection timed out) while reading upstream, client: 172.31.0.1, server: localhost, request: "GET /_loading/sse HTTP/1.1", upstream: "http://172.31.0.4:3000/_loading/sse", host: "docker", referrer: "http://docker/"
2020/01/27 22:58:45 [error] 6#6: *2419 upstream timed out (110: Connection timed out) while reading upstream, client: 172.31.0.1, server: localhost, request: "GET /_loading/sse HTTP/1.1", upstream: "http://172.31.0.4:3000/_loading/sse", host: "docker", referrer: "http://docker/"
2020/01/27 22:59:48 [error] 6#6: *2421 upstream timed out (110: Connection timed out) while reading upstream, client: 172.31.0.1, server: localhost, request: "GET /_loading/sse HTTP/1.1", upstream: "http://172.31.0.4:3000/_loading/sse", host: "docker", referrer: "http://docker/"
2020/01/27 23:00:51 [error] 6#6: *2423 upstream timed out (110: Connection timed out) while reading upstream, client: 172.31.0.1, server: localhost, request: "GET /_loading/sse HTTP/1.1", upstream: "http://172.31.0.4:3000/_loading/sse", host: "docker", referrer: "http://docker/"
2020/01/27 23:01:54 [error] 6#6: *2425 upstream timed out (110: Connection timed out) while reading upstream, client: 172.31.0.1, server: localhost, request: "GET /_loading/sse HTTP/1.1", upstream: "http://172.31.0.4:3000/_loading/sse", host: "docker", referrer: "http://docker/"
2020/01/27 23:02:57 [error] 6#6: *2427 upstream timed out (110: Connection timed out) while reading upstream, client: 172.31.0.1, server: localhost, request: "GET /_loading/sse HTTP/1.1", upstream: "http://172.31.0.4:3000/_loading/sse", host: "docker", referrer: "http://docker/"
2020/01/27 23:04:00 [error] 6#6: *2429 upstream timed out (110: Connection timed out) while reading upstream, client: 172.31.0.1, server: localhost, request: "GET /_loading/sse HTTP/1.1", upstream: "http://172.31.0.4:3000/_loading/sse", host: "docker", referrer: "http://docker/"
2020/01/27 23:05:03 [error] 6#6: *2431 upstream timed out (110: Connection timed out) while reading upstream, client: 172.31.0.1, server: localhost, request: "GET /_loading/sse HTTP/1.1", upstream: "http://172.31.0.4:3000/_loading/sse", host: "docker", referrer: "http://docker/"
2020/01/27 23:06:06 [error] 6#6: *2433 upstream timed out (110: Connection timed out) while reading upstream, client: 172.31.0.1, server: localhost, request: "GET /_loading/sse HTTP/1.1", upstream: "http://172.31.0.4:3000/_loading/sse", host: "docker", referrer: "http://docker/"
2020/01/27 23:07:09 [error] 6#6: *2435 upstream timed out (110: Connection timed out) while reading upstream, client: 172.31.0.1, server: localhost, request: "GET /_loading/sse HTTP/1.1", upstream: "http://172.31.0.4:3000/_loading/sse", host: "docker", referrer: "http://docker/"
2020/01/27 23:08:12 [error] 6#6: *2437 upstream timed out (110: Connection timed out) while reading upstream, client: 172.31.0.1, server: localhost, request: "GET /_loading/sse HTTP/1.1", upstream: "http://172.31.0.4:3000/_loading/sse", host: "docker", referrer: "http://docker/"
2020/01/27 23:09:15 [error] 6#6: *2439 upstream timed out (110: Connection timed out) while reading upstream, client: 172.31.0.1, server: localhost, request: "GET /_loading/sse HTTP/1.1", upstream: "http://172.31.0.4:3000/_loading/sse", host: "docker", referrer: "http://docker/"
